Order_ID,Order_Date,Customer_ID,Customer_Name,City,State,Region,Product_ID,Product_Name,Category,Brand,Quantity,Unit_Price,Discount_Percent,Sales,Cost,Profit,Payment_Mode,Delivery_Type,Delivery_Time_Minutes,Rating
ORD01058,2024-02-14,CUST0430,Customer 187,Mumbai,Maharashtra,West,P315,Cheese,Dairy,Tata,6,299.35,10,1616.49,1273.85,342.64,Card,Express,30,4
ORD01059,2024-04-19,CUST0419,Customer 215,Mumbai,Maharashtra,West,P587,Biscuits,Snacks,Nestle,2,123.97,5,235.54,155.42,80.12,UPI,Standard,38,4
ORD01060,2024-06-30,CUST0091,Customer 234,New Delhi,Delhi,North,P492,Milk,Dairy,Nestle,5,476.19,0,2380.95,1334.66,1046.29,Cash,Standard,45,3
ORD01061,2024-06-27,CUST0206,Customer 84,Hyderabad,Telangana,South,P240,Namkeen,Snacks,Blinkit Fresh,3,132.8,20,318.72,225.66,93.06,Cash,Standard,36,3
ORD01062,2024-12-27,CUST0173,Customer 262,Bhubaneswar,Odisha,East,P445,Toothpaste,Household,Parle,5,163.35,5,775.91,458.92,316.99,Cash,Standard,56,5
ORD01063,2024-03-01,CUST0496,Customer 43,Ahmedabad,Gujarat,West,P931,Shampoo,Household,Tata,3,260.97,10,704.62,590.05,114.57,Card,Express,18,3
ORD01064,2024-05-01,CUST0068,Customer 330,New Delhi,Delhi,North,P998,Namkeen,Snacks,Nestle,4,301.44,5,1145.47,655.01,490.46,Card,Standard,14,3
ORD01065,2024-04-03,CUST0350,Customer 52,Ludhiana,Punjab,North,P390,Tea,Beverages,Parle,4,324.04,15,1101.74,789.58,312.16,Card,Standard,34,5
ORD01066,2024-05-29,CUST0330,Customer 212,Mumbai,Maharashtra,West,P253,Paneer,Dairy,Amul,8,451.46,15,3069.93,2350.98,718.95,UPI,Standard,42,5
ORD01067,2024-02-24,CUST0378,Customer 69,Hyderabad,Telangana,South,P294,Milk,Dairy,Nestle,4,406.58,5,1545.0,1177.71,367.29,UPI,Express,48,3
ORD01068,2024-05-14,CUST0251,Customer 82,Ludhiana,Punjab,North,P308,Potato,Fruits & Vegetables,HUL,1,445.03,20,356.02,221.95,134.07,Card,Express,44,3
ORD01069,2024-05-13,CUST0383,Customer 499,Ahmedabad,Gujarat,West,P471,Coffee,Beverages,Parle,3,451.93,15,1152.42,794.34,358.08,Card,Express,34,3
ORD01070,2024-02-22,CUST0201,Customer 28,Ludhiana,Punjab,North,P662,Detergent,Household,ITC,8,203.56,20,1302.78,810.75,492.03,Cash,Standard,17,5
ORD01071,2024-12-01,CUST0299,Customer 495,Mumbai,Maharashtra,West,P290,Coffee,Beverages,Amul,4,232.59,5,883.84,731.59,152.25,Card,Express,21,3
ORD01072,2024-06-04,CUST0121,Customer 284,Hyderabad,Telangana,South,P663,Potato,Fruits & Vegetables,ITC,6,335.48,20,1610.3,922.07,688.23,UPI,Express,30,5
ORD01073,2024-11-26,CUST0238,Customer 378,Kolkata,West Bengal,East,P861,Popcorn,Snacks,HUL,5,148.05,0,740.25,515.76,224.49,UPI,Express,35,4
ORD01074,2024-08-16,CUST0310,Customer 423,Bengaluru,Karnataka,South,P968,Namkeen,Snacks,HUL,8,313.38,0,2507.04,1514.6,992.44,UPI,Express,46,3
ORD01075,2024-09-26,CUST0467,Customer 255,Mumbai,Maharashtra,West,P836,Tomato,Fruits & Vegetables,Nestle,4,340.03,20,1088.1,751.39,336.71,UPI,Standard,55,4
ORD01076,2024-01-28,CUST0281,Customer 97,Bengaluru,Karnataka,South,P277,Milk,Dairy,Amul,2,84.66,10,152.39,101.97,50.42,UPI,Standard,58,5
ORD01077,2024-11-22,CUST0274,Customer 202,Ahmedabad,Gujarat,West,P162,Biscuits,Snacks,Amul,6,340.33,10,1837.78,1112.59,725.19,UPI,Express,27,4
ORD01078,2024-03-24,CUST0489,Customer 108,Hyderabad,Telangana,South,P992,Cleaner,Household,Nestle,6,72.55,0,435.3,284.72,150.58,UPI,Express,51,5
ORD01079,2024-11-09,CUST0422,Customer 101,Hyderabad,Telangana,South,P105,Tomato,Fruits & Vegetables,Tata,4,249.42,20,798.14,485.15,312.99,Card,Express,23,5
ORD01080,2024-03-21,CUST0061,Customer 444,Mumbai,Maharashtra,West,P803,Paneer,Dairy,HUL,1,323.98,5,307.78,179.95,127.83,Card,Standard,58,5
ORD01081,2024-04-02,CUST0022,Customer 62,Bengaluru,Karnataka,South,P732,Detergent,Household,Amul,2,74.1,15,125.97,73.23,52.74,Card,Express,56,4
ORD01082,2024-06-21,CUST0107,Customer 275,Mumbai,Maharashtra,West,P113,Soap,Household,ITC,1,160.93,5,152.88,103.87,49.01,Card,Standard,59,5
ORD01083,2024-11-16,CUST0269,Customer 72,New Delhi,Delhi,North,P445,Milk,Dairy,Amul,2,156.54,20,250.46,189.08,61.38,Cash,Standard,18,3
ORD01084,2024-06-28,CUST0370,Customer 195,Bhubaneswar,Odisha,East,P959,Onion,Fruits & Vegetables,Nestle,4,356.3,10,1282.68,1088.19,194.49,Cash,Express,23,5
ORD01085,2024-04-07,CUST0218,Customer 479,Kolkata,West Bengal,East,P467,Banana,Fruits & Vegetables,Blinkit Fresh,4,485.07,0,1940.28,1149.74,790.54,Cash,Standard,34,4
ORD01086,2024-08-04,CUST0064,Customer 186,Bengaluru,Karnataka,South,P728,Chips,Snacks,ITC,3,32.31,15,82.39,68.31,14.08,Card,Express,45,4
ORD01087,2024-10-29,CUST0012,Customer 212,Kolkata,West Bengal,East,P333,Cleaner,Household,ITC,1,232.69,0,232.69,158.08,74.61,UPI,Standard,43,5
ORD01088,2024-01-31,CUST0064,Customer 9,Ludhiana,Punjab,North,P730,Biscuits,Snacks,Blinkit Fresh,1,126.48,10,113.83,63.71,50.12,Card,Standard,46,5
ORD01089,2024-06-27,CUST0191,Customer 146,Ahmedabad,Gujarat,West,P535,Popcorn,Snacks,ITC,2,198.03,20,316.85,238.63,78.22,UPI,Standard,40,3
ORD01090,2024-09-20,CUST0063,Customer 20,Hyderabad,Telangana,South,P312,Tea,Beverages,Amul,2,41.18,0,82.36,64.3,18.06,Cash,Standard,45,3
ORD01091,2024-01-07,CUST0265,Customer 50,Ludhiana,Punjab,North,P931,Chips,Snacks,Blinkit Fresh,8,97.7,20,625.28,351.9,273.38,Card,Express,19,5
ORD01092,2024-02-22,CUST0127,Customer 28,New Delhi,Delhi,North,P573,Potato,Fruits & Vegetables,Britannia,2,113.83,0,227.66,153.12,74.54,Card,Express,13,4
ORD01093,2024-10-16,CUST0223,Customer 94,Bhubaneswar,Odisha,East,P457,Biscuits,Snacks,Blinkit Fresh,7,103.99,5,691.53,385.48,306.05,Card,Standard,55,4
ORD01094,2024-03-21,CUST0422,Customer 415,Bhubaneswar,Odisha,East,P550,Milk,Dairy,Parle,1,180.21,5,171.2,125.33,45.87,Card,Standard,37,3
ORD01095,2024-01-30,CUST0137,Customer 207,Ludhiana,Punjab,North,P524,Soap,Household,Tata,3,355.75,15,907.16,504.1,403.06,UPI,Standard,31,5
ORD01096,2024-01-20,CUST0011,Customer 384,New Delhi,Delhi,North,P770,Potato,Fruits & Vegetables,Parle,8,339.94,0,2719.52,2241.37,478.15,Cash,Express,44,5
ORD01097,2024-11-08,CUST0312,Customer 257,Ludhiana,Punjab,North,P138,Biscuits,Snacks,Parle,2,172.0,5,326.8,183.89,142.91,Cash,Standard,35,5
ORD01098,2024-10-11,CUST0384,Customer 150,Mumbai,Maharashtra,West,P204,Paneer,Dairy,Tata,8,348.87,15,2372.32,1576.8,795.52,Card,Express,19,3
ORD01099,2024-08-11,CUST0094,Customer 108,Ahmedabad,Gujarat,West,P854,Soft Drink,Beverages,Parle,5,139.16,5,661.01,514.7,146.31,Cash,Express,49,4
ORD01100,2024-08-23,CUST0420,Customer 463,New Delhi,Delhi,North,P653,Paneer,Dairy,ITC,3,32.63,15,83.21,47.04,36.17,UPI,Express,36,3
ORD01101,2024-10-31,CUST0259,Customer 454,Bengaluru,Karnataka,South,P898,Onion,Fruits & Vegetables,HUL,2,132.9,20,212.64,153.41,59.23,UPI,Express,15,4
ORD01102,2024-03-23,CUST0389,Customer 62,Ludhiana,Punjab,North,P562,Onion,Fruits & Vegetables,Blinkit Fresh,7,449.2,10,2829.96,2010.77,819.19,Cash,Express,46,4
ORD01103,2024-08-02,CUST0243,Customer 164,Bhubaneswar,Odisha,East,P584,Soap,Household,Nestle,1,409.7,10,368.73,262.55,106.18,UPI,Express,34,5
ORD01104,2024-10-29,CUST0139,Customer 406,Ludhiana,Punjab,North,P269,Banana,Fruits & Vegetables,Tata,3,265.23,15,676.34,508.81,167.53,Cash,Express,39,5
ORD01105,2024-02-15,CUST0405,Customer 298,Ahmedabad,Gujarat,West,P533,Chips,Snacks,Nestle,6,130.08,0,780.48,489.83,290.65,Card,Standard,12,4
ORD01106,2024-08-23,CUST0298,Customer 409,Bengaluru,Karnataka,South,P979,Popcorn,Snacks,Tata,4,179.99,15,611.97,401.58,210.39,UPI,Standard,50,3
ORD01107,2024-05-16,CUST0232,Customer 262,Ahmedabad,Gujarat,West,P419,Energy Drink,Beverages,ITC,4,365.77,20,1170.46,794.5,375.96,UPI,Standard,10,3
ORD01108,2024-07-27,CUST0141,Customer 278,Kolkata,West Bengal,East,P659,Curd,Dairy,ITC,6,298.4,5,1700.88,1356.72,344.16,UPI,Express,27,5
ORD01109,2024-09-26,CUST0228,Customer 309,Mumbai,Maharashtra,West,P689,Coffee,Beverages,Nestle,5,209.69,5,996.03,843.82,152.21,Card,Express,49,3
ORD01110,2024-03-24,CUST0421,Customer 448,Ludhiana,Punjab,North,P309,Milk,Dairy,Tata,4,191.72,20,613.5,455.23,158.27,UPI,Express,23,4
ORD01111,2024-02-18,CUST0206,Customer 171,Mumbai,Maharashtra,West,P898,Curd,Dairy,Amul,1,460.81,10,414.73,297.32,117.41,UPI,Standard,27,4
ORD01112,2024-12-22,CUST0149,Customer 141,Mumbai,Maharashtra,West,P128,Onion,Fruits & Vegetables,Tata,2,225.88,0,451.76,366.79,84.97,Card,Express,40,5
ORD01113,2024-08-24,CUST0427,Customer 283,Mumbai,Maharashtra,West,P248,Popcorn,Snacks,Nestle,1,282.42,0,282.42,228.73,53.69,Card,Express,38,4
ORD01114,2024-10-06,CUST0217,Customer 316,Mumbai,Maharashtra,West,P779,Popcorn,Snacks,Britannia,3,461.18,15,1176.01,980.98,195.03,Cash,Standard,54,5
ORD01115,2024-06-09,CUST0412,Customer 338,Ahmedabad,Gujarat,West,P150,Shampoo,Household,Nestle,2,177.12,20,283.39,178.07,105.32,UPI,Express,56,5
ORD01116,2024-02-06,CUST0243,Customer 41,Bengaluru,Karnataka,South,P532,Biscuits,Snacks,Amul,7,446.79,0,3127.53,2049.72,1077.81,UPI,Standard,23,4
ORD01117,2024-09-05,CUST0004,Customer 26,Kolkata,West Bengal,East,P125,Milk,Dairy,Parle,5,177.27,20,709.08,401.87,307.21,UPI,Standard,43,5
ORD01118,2024-10-12,CUST0315,Customer 223,Kolkata,West Bengal,East,P541,Cookies,Snacks,HUL,7,347.56,10,2189.63,1720.29,469.34,Card,Express,30,4
ORD01119,2024-06-23,CUST0276,Customer 457,Kolkata,West Bengal,East,P129,Namkeen,Snacks,HUL,7,435.29,15,2589.98,2012.1,577.88,Card,Standard,24,3
ORD01120,2024-11-20,CUST0095,Customer 395,Ludhiana,Punjab,North,P528,Butter,Dairy,Blinkit Fresh,5,403.49,15,1714.83,1346.11,368.72,Cash,Standard,13,3
ORD01121,2024-04-05,CUST0061,Customer 90,Ahmedabad,Gujarat,West,P255,Milk,Dairy,Parle,1,353.5,15,300.47,179.7,120.77,UPI,Standard,37,4
ORD01122,2024-05-23,CUST0364,Customer 52,Ahmedabad,Gujarat,West,P194,Butter,Dairy,Blinkit Fresh,2,207.27,0,414.54,237.83,176.71,Cash,Standard,44,5
ORD01123,2024-09-03,CUST0365,Customer 254,Mumbai,Maharashtra,West,P672,Detergent,Household,ITC,2,247.8,20,396.48,334.86,61.62,UPI,Express,21,5
ORD01124,2024-03-25,CUST0327,Customer 416,Bhubaneswar,Odisha,East,P535,Cookies,Snacks,Nestle,3,497.22,15,1267.91,998.81,269.1,UPI,Express,20,3
ORD01125,2024-09-29,CUST0025,Customer 237,Hyderabad,Telangana,South,P667,Juice,Beverages,Blinkit Fresh,4,226.44,20,724.61,557.12,167.49,Cash,Express,33,4
ORD01126,2024-05-17,CUST0025,Customer 17,Hyderabad,Telangana,South,P792,Onion,Fruits & Vegetables,Tata,4,261.66,10,941.98,620.4,321.58,Card,Standard,51,4
ORD01127,2024-08-17,CUST0147,Customer 395,Bhubaneswar,Odisha,East,P650,Curd,Dairy,HUL,2,73.47,5,139.59,83.23,56.36,Cash,Express,38,4
ORD01128,2024-10-11,CUST0276,Customer 195,Mumbai,Maharashtra,West,P801,Biscuits,Snacks,ITC,8,101.47,5,771.17,624.87,146.3,UPI,Standard,32,5
ORD01129,2024-11-21,CUST0100,Customer 17,New Delhi,Delhi,North,P495,Toothpaste,Household,Britannia,4,416.82,10,1500.55,973.38,527.17,Card,Express,27,5
ORD01130,2024-07-21,CUST0226,Customer 243,Hyderabad,Telangana,South,P617,Chips,Snacks,Parle,1,431.76,0,431.76,304.14,127.62,Cash,Express,37,4
ORD01131,2024-04-17,CUST0420,Customer 274,Hyderabad,Telangana,South,P470,Namkeen,Snacks,Nestle,5,145.71,0,728.55,581.2,147.35,Card,Express,38,5
ORD01132,2024-09-19,CUST0339,Customer 131,New Delhi,Delhi,North,P995,Cheese,Dairy,Tata,2,90.6,15,154.02,129.08,24.94,Cash,Standard,47,5
ORD01133,2024-08-18,CUST0349,Customer 71,Bengaluru,Karnataka,South,P359,Cookies,Snacks,Tata,3,422.01,0,1266.03,800.48,465.55,UPI,Express,15,5
ORD01134,2024-03-24,CUST0267,Customer 121,Ahmedabad,Gujarat,West,P343,Biscuits,Snacks,Nestle,4,419.19,5,1592.92,1159.2,433.72,UPI,Express,51,5
ORD01135,2024-01-26,CUST0365,Customer 296,Mumbai,Maharashtra,West,P670,Cheese,Dairy,Britannia,4,492.03,20,1574.5,1275.47,299.03,UPI,Express,17,3
ORD01136,2024-08-10,CUST0195,Customer 59,New Delhi,Delhi,North,P146,Curd,Dairy,Amul,1,27.81,20,22.25,14.81,7.44,Cash,Standard,55,4
ORD01137,2024-04-30,CUST0460,Customer 284,New Delhi,Delhi,North,P396,Biscuits,Snacks,Blinkit Fresh,6,204.18,0,1225.08,779.92,445.16,Cash,Express,51,3
ORD01138,2024-10-28,CUST0162,Customer 427,Ludhiana,Punjab,North,P792,Energy Drink,Beverages,Nestle,3,113.59,10,306.69,206.28,100.41,UPI,Express,22,5
ORD01139,2024-10-28,CUST0195,Customer 225,Ludhiana,Punjab,North,P954,Milk,Dairy,Nestle,6,412.34,10,2226.64,1854.87,371.77,Card,Express,54,3
ORD01140,2024-06-02,CUST0445,Customer 45,Ahmedabad,Gujarat,West,P825,Juice,Beverages,Nestle,2,55.44,15,94.25,77.74,16.51,Cash,Express,28,3
ORD01141,2024-11-10,CUST0008,Customer 189,Ahmedabad,Gujarat,West,P891,Energy Drink,Beverages,Britannia,5,390.76,15,1660.73,934.31,726.42,Card,Standard,45,3
ORD01142,2024-01-08,CUST0271,Customer 120,Kolkata,West Bengal,East,P652,Cleaner,Household,Tata,7,96.47,20,540.23,371.53,168.7,Cash,Express,40,5
ORD01143,2024-10-18,CUST0233,Customer 460,Mumbai,Maharashtra,West,P486,Tomato,Fruits & Vegetables,Amul,7,106.69,15,634.81,509.86,124.95,Cash,Express,18,3
ORD01144,2024-10-10,CUST0438,Customer 3,New Delhi,Delhi,North,P879,Cookies,Snacks,Blinkit Fresh,3,202.47,10,546.67,461.03,85.64,UPI,Express,60,4
ORD01145,2024-03-11,CUST0250,Customer 152,Bhubaneswar,Odisha,East,P494,Potato,Fruits & Vegetables,ITC,8,239.32,0,1914.56,1438.39,476.17,UPI,Express,44,5
ORD01146,2024-03-24,CUST0073,Customer 309,Hyderabad,Telangana,South,P588,Cleaner,Household,Blinkit Fresh,7,471.18,15,2803.52,1765.88,1037.64,Cash,Express,38,3
ORD01147,2024-01-24,CUST0164,Customer 223,Bhubaneswar,Odisha,East,P898,Milk,Dairy,ITC,6,346.89,10,1873.21,1303.44,569.77,UPI,Express,18,4
ORD01148,2024-01-28,CUST0236,Customer 88,Mumbai,Maharashtra,West,P316,Banana,Fruits & Vegetables,ITC,7,125.39,10,789.96,531.65,258.31,Card,Standard,21,5
ORD01149,2024-12-18,CUST0135,Customer 368,Hyderabad,Telangana,South,P563,Banana,Fruits & Vegetables,Britannia,2,253.03,20,404.85,244.87,159.98,UPI,Express,36,3
ORD01150,2024-01-31,CUST0047,Customer 60,Ahmedabad,Gujarat,West,P688,Tea,Beverages,Blinkit Fresh,1,397.42,20,317.94,236.05,81.89,UPI,Express,39,3
ORD01151,2024-08-13,CUST0028,Customer 421,Ludhiana,Punjab,North,P683,Tea,Beverages,ITC,1,377.06,5,358.21,298.78,59.43,UPI,Express,12,4
ORD01152,2024-10-20,CUST0403,Customer 160,Ludhiana,Punjab,North,P675,Banana,Fruits & Vegetables,Blinkit Fresh,8,143.08,0,1144.64,930.79,213.85,Cash,Standard,24,5
ORD01153,2024-10-31,CUST0132,Customer 143,Hyderabad,Telangana,South,P583,Cleaner,Household,Nestle,4,435.3,15,1480.02,967.02,513.0,Card,Express,49,5
ORD01154,2024-06-19,CUST0024,Customer 79,Hyderabad,Telangana,South,P460,Popcorn,Snacks,Tata,2,122.34,0,244.68,137.18,107.5,UPI,Express,14,4
ORD01155,2024-01-31,CUST0208,Customer 442,Kolkata,West Bengal,East,P379,Juice,Beverages,Tata,4,181.95,5,691.41,467.53,223.88,UPI,Standard,38,3
ORD01156,2024-04-26,CUST0196,Customer 472,Hyderabad,Telangana,South,P916,Cleaner,Household,Parle,4,282.64,5,1074.03,693.15,380.88,Card,Express,44,3
ORD01157,2024-11-13,CUST0172,Customer 181,Bhubaneswar,Odisha,East,P181,Soft Drink,Beverages,Blinkit Fresh,5,358.25,15,1522.56,1001.89,520.67,Card,Express,23,5
ORD01158,2024-06-07,CUST0375,Customer 15,Bengaluru,Karnataka,South,P782,Shampoo,Household,Nestle,6,71.43,15,364.29,269.09,95.2,UPI,Express,15,3
ORD01159,2024-08-15,CUST0350,Customer 200,Ahmedabad,Gujarat,West,P155,Detergent,Household,ITC,3,177.7,10,479.79,365.24,114.55,UPI,Express,35,5
ORD01160,2024-04-03,CUST0225,Customer 462,Kolkata,West Bengal,East,P421,Chips,Snacks,Blinkit Fresh,3,499.14,0,1497.42,1123.15,374.27,UPI,Express,20,4
ORD01161,2024-06-26,CUST0495,Customer 409,New Delhi,Delhi,North,P770,Tomato,Fruits & Vegetables,Parle,4,434.16,5,1649.81,1356.06,293.75,Card,Standard,12,4
ORD01162,2024-01-26,CUST0477,Customer 182,Kolkata,West Bengal,East,P825,Potato,Fruits & Vegetables,Blinkit Fresh,4,425.37,15,1446.26,1053.58,392.68,Cash,Express,24,5
ORD01163,2024-10-23,CUST0061,Customer 2,New Delhi,Delhi,North,P384,Juice,Beverages,Blinkit Fresh,4,485.52,0,1942.08,1186.57,755.51,UPI,Express,23,4
ORD01164,2024-11-30,CUST0173,Customer 451,Ludhiana,Punjab,North,P730,Onion,Fruits & Vegetables,ITC,5,320.89,0,1604.45,1342.32,262.13,Cash,Standard,32,3
ORD01165,2024-09-06,CUST0292,Customer 482,Bhubaneswar,Odisha,East,P691,Tomato,Fruits & Vegetables,Amul,7,53.92,0,377.44,253.74,123.7,Cash,Express,35,5
ORD01166,2024-05-03,CUST0246,Customer 257,Mumbai,Maharashtra,West,P373,Toothpaste,Household,ITC,8,249.2,0,1993.6,1561.96,431.64,Cash,Express,52,3
ORD01167,2024-03-21,CUST0172,Customer 168,Bhubaneswar,Odisha,East,P108,Milk,Dairy,Britannia,1,208.46,15,177.19,117.49,59.7,UPI,Standard,10,3
ORD01168,2024-08-23,CUST0276,Customer 131,Mumbai,Maharashtra,West,P288,Namkeen,Snacks,Amul,3,451.45,5,1286.63,817.99,468.64,Cash,Express,52,5
ORD01169,2024-11-25,CUST0459,Customer 457,Bengaluru,Karnataka,South,P531,Namkeen,Snacks,Amul,2,53.48,0,106.96,77.16,29.8,Card,Express,10,5
ORD01170,2024-03-10,CUST0316,Customer 475,Ahmedabad,Gujarat,West,P106,Apple,Fruits & Vegetables,Parle,2,62.43,15,106.13,72.51,33.62,Cash,Standard,39,4
ORD01171,2024-05-03,CUST0215,Customer 344,Ahmedabad,Gujarat,West,P923,Apple,Fruits & Vegetables,ITC,7,169.61,15,1009.18,569.1,440.08,UPI,Express,39,4
ORD01172,2024-08-15,CUST0059,Customer 47,Kolkata,West Bengal,East,P920,Cookies,Snacks,Blinkit Fresh,8,447.17,20,2861.89,1682.29,1179.6,UPI,Express,55,5
ORD01173,2024-03-28,CUST0035,Customer 181,New Delhi,Delhi,North,P637,Coffee,Beverages,Nestle,2,330.58,20,528.93,406.04,122.89,Cash,Standard,56,3
ORD01174,2024-10-08,CUST0042,Customer 374,Kolkata,West Bengal,East,P702,Banana,Fruits & Vegetables,Blinkit Fresh,7,121.49,10,765.39,497.27,268.12,Cash,Standard,54,4
ORD01175,2024-09-02,CUST0274,Customer 392,Bengaluru,Karnataka,South,P927,Cleaner,Household,Britannia,1,360.24,10,324.22,267.53,56.69,UPI,Standard,48,3
ORD01176,2024-09-01,CUST0084,Customer 1,Mumbai,Maharashtra,West,P155,Namkeen,Snacks,ITC,1,335.53,20,268.42,158.75,109.67,Cash,Express,49,4
ORD01177,2024-05-22,CUST0336,Customer 109,Bengaluru,Karnataka,South,P848,Milk,Dairy,ITC,5,62.57,10,281.57,196.02,85.55,Cash,Express,14,4
ORD01178,2024-05-21,CUST0480,Customer 366,Kolkata,West Bengal,East,P812,Milk,Dairy,ITC,3,37.34,5,106.42,89.78,16.64,UPI,Express,18,5
ORD01179,2024-03-07,CUST0258,Customer 48,Ahmedabad,Gujarat,West,P527,Milk,Dairy,Blinkit Fresh,4,199.01,5,756.24,425.33,330.91,UPI,Standard,26,4
ORD01180,2024-07-01,CUST0204,Customer 463,Bengaluru,Karnataka,South,P698,Popcorn,Snacks,Nestle,4,468.75,15,1593.75,1095.03,498.72,Cash,Express,18,3
ORD01181,2024-03-22,CUST0299,Customer 384,New Delhi,Delhi,North,P643,Tea,Beverages,Britannia,8,163.3,20,1045.12,587.63,457.49,UPI,Express,26,3
ORD01182,2024-08-02,CUST0250,Customer 8,Kolkata,West Bengal,East,P613,Coffee,Beverages,Amul,3,292.39,5,833.31,693.04,140.27,Card,Standard,45,4
ORD01183,2024-09-19,CUST0412,Customer 202,Ahmedabad,Gujarat,West,P470,Potato,Fruits & Vegetables,Blinkit Fresh,4,356.2,5,1353.56,778.61,574.95,UPI,Standard,47,4
ORD01184,2024-04-06,CUST0368,Customer 116,Bhubaneswar,Odisha,East,P681,Soft Drink,Beverages,Tata,7,490.25,10,3088.58,2258.98,829.6,Card,Express,29,5
ORD01185,2024-03-01,CUST0046,Customer 152,Mumbai,Maharashtra,West,P250,Curd,Dairy,Parle,3,204.96,15,522.65,425.76,96.89,UPI,Standard,52,3
ORD01186,2024-10-31,CUST0487,Customer 352,Bhubaneswar,Odisha,East,P732,Milk,Dairy,Nestle,1,276.22,15,234.79,195.99,38.8,Cash,Standard,19,5
ORD01187,2024-05-02,CUST0455,Customer 69,Hyderabad,Telangana,South,P837,Cleaner,Household,Parle,7,146.56,5,974.62,699.69,274.93,Card,Express,33,5
ORD01188,2024-05-03,CUST0040,Customer 41,Ludhiana,Punjab,North,P823,Curd,Dairy,Blinkit Fresh,5,475.63,0,2378.15,1885.1,493.05,Cash,Standard,35,3
ORD01189,2024-12-30,CUST0459,Customer 369,Bhubaneswar,Odisha,East,P916,Soft Drink,Beverages,Parle,5,259.7,15,1103.72,739.95,363.77,Cash,Standard,22,4
ORD01190,2024-07-14,CUST0493,Customer 414,Hyderabad,Telangana,South,P165,Toothpaste,Household,Tata,5,208.65,20,834.6,653.56,181.04,UPI,Standard,18,3
ORD01191,2024-06-05,CUST0261,Customer 45,Hyderabad,Telangana,South,P934,Chips,Snacks,Blinkit Fresh,1,294.89,20,235.91,194.65,41.26,UPI,Standard,48,3
ORD01192,2024-05-21,CUST0070,Customer 123,Bhubaneswar,Odisha,East,P476,Juice,Beverages,Nestle,8,107.23,5,814.95,451.53,363.42,Card,Express,34,3
ORD01193,2024-02-29,CUST0155,Customer 398,Kolkata,West Bengal,East,P424,Cleaner,Household,Parle,4,138.95,5,528.01,439.46,88.55,UPI,Express,38,5
ORD01194,2024-09-28,CUST0421,Customer 183,Mumbai,Maharashtra,West,P271,Milk,Dairy,ITC,1,34.39,0,34.39,24.03,10.36,UPI,Express,33,5
ORD01195,2024-03-31,CUST0222,Customer 456,Mumbai,Maharashtra,West,P617,Biscuits,Snacks,HUL,4,194.12,10,698.83,539.31,159.52,Card,Standard,53,5
ORD01196,2024-07-29,CUST0408,Customer 175,Mumbai,Maharashtra,West,P996,Coffee,Beverages,ITC,3,437.45,0,1312.35,994.04,318.31,UPI,Standard,39,4
ORD01197,2024-02-01,CUST0331,Customer 424,Hyderabad,Telangana,South,P147,Cookies,Snacks,Blinkit Fresh,4,113.59,0,454.36,265.09,189.27,UPI,Standard,44,3
ORD01198,2024-12-15,CUST0092,Customer 374,Ludhiana,Punjab,North,P231,Detergent,Household,Nestle,1,32.15,5,30.54,21.23,9.31,Card,Express,30,4
ORD01199,2024-03-04,CUST0394,Customer 471,Bengaluru,Karnataka,South,P322,Onion,Fruits & Vegetables,Tata,5,128.82,20,515.28,390.42,124.86,Cash,Express,41,3
ORD01200,2024-07-19,CUST0091,Customer 465,New Delhi,Delhi,North,P838,Paneer,Dairy,Amul,6,188.51,5,1074.51,757.99,316.52,Cash,Express,46,5
ORD01201,2024-03-16,CUST0087,Customer 78,Mumbai,Maharashtra,West,P755,Butter,Dairy,HUL,6,417.08,5,2377.36,1956.24,421.12,UPI,Express,43,5
ORD01202,2024-08-04,CUST0219,Customer 45,Bengaluru,Karnataka,South,P619,Cookies,Snacks,Blinkit Fresh,4,395.29,5,1502.1,884.38,617.72,UPI,Standard,35,3
ORD01203,2024-03-22,CUST0425,Customer 438,Ludhiana,Punjab,North,P304,Soap,Household,Tata,7,311.42,0,2179.94,1698.93,481.01,UPI,Express,10,4
ORD01204,2024-11-19,CUST0493,Customer 94,New Delhi,Delhi,North,P823,Tomato,Fruits & Vegetables,Nestle,4,448.62,20,1435.58,1081.47,354.11,Card,Standard,55,4
ORD01205,2024-04-20,CUST0354,Customer 79,Bhubaneswar,Odisha,East,P245,Butter,Dairy,ITC,8,381.8,5,2901.68,1722.28,1179.4,Cash,Express,50,3
ORD01206,2024-06-30,CUST0208,Customer 30,Bhubaneswar,Odisha,East,P486,Popcorn,Snacks,ITC,3,364.33,5,1038.34,626.73,411.61,Cash,Standard,23,4
ORD01207,2024-05-19,CUST0204,Customer 351,Ludhiana,Punjab,North,P912,Coffee,Beverages,HUL,2,430.44,0,860.88,610.77,250.11,Card,Express,25,3
ORD01208,2024-12-03,CUST0037,Customer 113,Ahmedabad,Gujarat,West,P893,Shampoo,Household,Tata,2,333.54,10,600.37,356.95,243.42,UPI,Standard,52,3
ORD01209,2024-08-31,CUST0024,Customer 186,Bhubaneswar,Odisha,East,P426,Toothpaste,Household,Parle,6,205.34,10,1108.84,852.86,255.98,Cash,Express,21,5
ORD01210,2024-05-19,CUST0009,Customer 292,Ludhiana,Punjab,North,P786,Juice,Beverages,Nestle,2,57.2,10,102.96,66.82,36.14,Cash,Standard,47,3
